date,sum_stats,brand_1,brand_2,brand_3,brand_4
2018-07-21,422,244,128,31,19
2018-07-22,360,207,128,16,9
2018-07-23,470,263,161,24,22
2018-07-24,460,293,141,13,13
2018-07-25,321,196,85,20,20
2018-07-26,306,146,114,23,23
2018-07-27,326,148,119,42,17
2018-07-28,338,150,136,41,11
2018-07-29,328,101,127,73,27
2018-07-30,327,103,147,65,12
2018-07-31,284,98,102,70,14
2018-08-01,321,113,117,57,34
2018-08-02,334,101,126,79,28
2018-08-03,299,108,112,71,8
2018-08-04,327,108,114,88,17
2018-08-05,290,95,133,51,11
2018-08-06,346,87,146,95,18
2018-08-07,326,116,153,51,6
2018-08-08,256,83,92,59,22
2018-08-09,242,112,95,28,7
2018-08-10,283,90,115,62,16
2018-08-11,216,65,119,16,16
2018-08-12,213,100,66,32,15
2018-08-13,220,108,96,5,11
2018-08-14,274,122,95,39,18
2018-08-16,215,79,118,4,14
2018-08-17,184,90,78,10,6
2018-08-18,282,152,102,15,13
2018-08-19,174,86,56,16,16
2018-08-20,228,103,92,13,20
2018-08-21,214,98,91,20,5
2018-08-22,257,116,95,30,16
2018-08-23,182,69,80,17,16
2018-08-24,300,141,121,26,12
2018-08-25,296,149,88,40,19
2018-08-26,242,85,111,23,23
2018-08-27,294,117,124,29,24
2018-08-28,267,94,123,29,21
2018-08-29,307,102,142,50,13
2018-08-30,328,107,149,56,16
2018-08-31,339,130,158,35,16
2018-09-01,473,240,167,47,19
2018-09-02,662,441,148,53,20
2018-09-03,536,289,176,47,24
2018-09-04,625,402,168,30,25
2018-09-05,417,201,182,23,11
2018-09-06,373,167,130,18,58
2018-09-07,557,276,164,44,73
2018-09-08,568,303,168,24,73
2018-09-09,514,152,152,23,187
2018-09-10,542,102,153,31,256
2018-09-11,663,103,219,32,309
2018-09-12,476,118,228,27,103
2018-09-13,431,122,158,21,130
2018-09-14,505,129,173,22,181
2018-09-15,615,110,196,47,262
2018-09-16,334,97,148,36,53
2018-09-17,478,135,157,29,157
2018-09-18,531,164,187,57,123
2018-09-19,453,137,252,22,42
2018-09-20,389,101,211,24,53
2018-09-21,523,135,207,34,147
2018-09-22,507,170,211,21,105
2018-09-23,385,194,161,23,7
2018-09-24,479,312,139,18,10
2018-09-25,582,376,176,22,8
2018-09-26,674,387,213,14,60
2018-09-27,516,272,137,17,90
2018-09-28,509,212,165,37,95
2018-09-29,549,325,161,30,33
2018-09-30,536,289,161,25,61
2018-10-01,533,304,187,25,17
2018-10-02,463,231,187,27,18
2018-10-03,576,309,235,21,11
2018-10-04,417,242,143,20,12
2018-10-05,524,266,213,24,21
2018-10-06,422,234,150,26,12
2018-10-07,350,145,167,20,18
2018-10-08,403,160,212,15,16
2018-10-09,438,164,228,17,29
2018-10-10,418,194,196,14,14
2018-10-11,343,159,146,23,15
2018-10-12,374,151,168,23,32
2018-10-13,362,136,184,22,20
2018-10-14,321,167,105,20,29
2018-10-15,409,146,207,27,29
2018-10-16,452,155,245,36,16
2018-10-17,418,172,226,11,9
2018-10-18,314,135,140,27,12
2018-10-19,313,114,148,22,29
2018-10-20,390,145,183,45,17
2018-10-21,324,118,144,45,17
2018-10-22,395,149,200,31,15
2018-10-23,403,169,178,35,21
2018-10-24,339,156,154,18,11
2018-10-25,328,120,158,39,11
2018-10-26,349,140,150,41,18
2018-10-27,329,118,150,33,28
2018-10-28,284,117,135,19,13
2018-10-29,303,116,139,25,23
2018-10-30,365,121,194,33,17
2018-10-31,362,159,160,20,23
2018-11-02,318,119,171,12,16
2018-11-03,345,116,173,37,19
2018-11-04,232,83,123,19,7
2018-11-05,308,118,153,20,17
2018-11-06,278,115,142,10,11
2018-11-07,321,144,161,5,11
2018-11-08,346,136,178,20,12
2018-11-09,249,89,127,20,13
2018-11-10,322,137,144,28,13
2018-11-11,280,98,143,21,18
2018-11-12,283,118,137,19,9
2018-11-13,343,121,173,25,24
2018-11-14,360,123,195,20,22
2018-11-15,358,135,176,21,26
2018-11-16,361,133,163,18,47
2018-11-17,375,117,162,34,62
2018-11-18,418,123,135,8,152
2018-11-19,338,111,134,16,77
2018-11-20,547,109,141,11,286
2018-11-21,412,88,185,14,125
2018-11-22,458,110,191,27,130
2018-11-23,496,96,192,30,178
2018-11-24,664,114,174,44,332
2018-11-25,334,120,147,19,48
2018-11-26,401,126,194,10,71
2018-11-27,418,111,238,15,54
2018-11-28,458,125,242,17,74
2018-11-29,393,130,225,30,8
2018-11-30,421,111,243,34,33
2018-12-01,393,139,181,42,31
2018-12-02,380,134,136,80,30
2018-12-03,687,147,196,112,232
2018-12-04,522,127,158,188,49
2018-12-05,427,136,142,112,37
2018-12-06,498,170,223,90,15
2018-12-07,364,95,181,80,8
2018-12-09,338,112,126,86,14
2018-12-10,360,114,141,74,31
2018-12-11,441,116,209,94,22
2018-12-12,421,128,199,78,16
2018-12-13,470,145,226,70,29
2018-12-14,435,138,199,70,28
2018-12-15,402,138,185,58,21
2018-12-16,337,131,148,30,28
2018-12-17,348,122,171,22,33
2018-12-18,469,197,224,15,33
2018-12-19,509,208,245,22,34
2018-12-20,493,187,222,26,58
2018-12-21,446,182,209,19,36
2018-12-22,473,204,189,41,39
2018-12-23,486,227,163,54,42
2018-12-24,396,172,156,32,36
2018-12-27,415,203,143,30,39
2018-12-28,451,192,187,28,44
2018-12-29,467,158,217,44,48
2018-12-30,460,182,211,40,27
2018-12-31,539,243,206,48,42
