date,sum_stats,brand_1,brand_2,brand_3,brand_4
2018-07-23,66,18,2,30,16
2018-07-24,54,23,2,19,7
2018-07-25,52,10,0,30,10
2018-07-26,66,18,1,27,19
2018-07-27,89,29,0,47,12
2018-07-28,99,57,0,33,8
2018-07-29,133,90,3,12,25
2018-07-30,112,90,0,7,10
2018-07-31,119,92,0,12,12
2018-08-01,142,100,1,9,27
2018-08-02,134,96,1,6,28
2018-08-03,117,97,4,5,6
2018-08-04,124,93,1,13,12
2018-08-05,98,85,0,2,11
2018-08-06,103,71,1,7,16
2018-08-07,123,100,2,13,5
2018-08-08,96,70,2,10,14
2018-08-09,106,93,0,1,7
2018-08-10,94,71,0,10,10
2018-08-11,71,44,3,11,10
2018-08-12,39,22,1,2,14
2018-08-13,34,20,3,1,10
2018-08-14,71,35,3,16,17
2018-08-16,53,32,3,6,12
2018-08-17,46,28,2,11,5
2018-08-18,61,39,2,10,10
2018-08-19,56,26,2,13,15
2018-08-20,67,31,3,14,19
2018-08-21,54,28,1,20,5
2018-08-22,79,38,1,27,13
2018-08-23,54,22,4,15,13
2018-08-24,85,52,7,15,11
2018-08-25,120,86,2,14,18
2018-08-26,80,46,5,7,22
2018-08-27,130,96,5,11,18
2018-08-28,122,85,6,4,21
2018-08-29,121,98,5,3,13
2018-08-30,128,98,8,4,16
2018-08-31,142,111,10,3,16
2018-09-01,184,138,4,10,19
2018-09-02,127,98,3,6,20
2018-09-03,124,89,8,3,24
2018-09-04,129,101,1,2,25
2018-09-05,151,135,1,5,10
2018-09-06,127,90,2,15,20
2018-09-07,147,104,2,14,27
2018-09-08,124,103,2,18,1
2018-09-09,125,92,4,24,5
2018-09-10,103,66,4,30,3
2018-09-11,113,76,6,31,0
2018-09-12,126,98,1,27,0
2018-09-13,133,109,3,21,0
2018-09-14,130,109,1,20,0
2018-09-15,138,98,4,30,0
2018-09-16,89,79,2,8,0
2018-09-17,118,109,3,6,0
2018-09-18,152,140,2,10,0
2018-09-19,135,125,7,3,0
2018-09-20,97,91,1,4,1
2018-09-21,121,99,12,4,6
2018-09-22,110,95,1,2,12
2018-09-23,61,47,0,7,7
2018-09-24,61,29,8,14,10
2018-09-25,52,23,4,17,8
2018-09-26,41,22,3,12,4
2018-09-27,42,26,0,14,1
2018-09-28,72,26,1,38,2
2018-09-29,81,39,4,31,7
2018-09-30,79,41,2,23,13
2018-10-01,73,27,9,25,12
2018-10-02,74,15,14,29,16
2018-10-03,59,19,3,21,11
2018-10-04,75,38,3,22,10
2018-10-05,87,39,1,26,19
2018-10-06,94,49,6,30,8
2018-10-07,82,35,5,26,12
2018-10-08,160,126,3,16,15
2018-10-09,192,139,7,23,23
2018-10-10,212,177,6,14,14
2018-10-11,192,152,2,26,12
2018-10-12,204,140,3,25,29
2018-10-13,163,118,2,23,18
2018-10-14,201,146,6,21,28
2018-10-15,190,125,8,30,26
2018-10-16,190,126,4,37,15
2018-10-17,173,149,4,14,6
2018-10-18,157,108,5,30,8
2018-10-19,153,99,3,32,19
2018-10-20,190,126,5,41,17
2018-10-21,152,105,1,21,17
2018-10-22,171,143,9,3,15
2018-10-23,191,162,1,12,16
2018-10-24,164,149,4,0,11
2018-10-25,136,109,2,13,8
2018-10-26,160,136,3,3,17
2018-10-27,160,112,10,12,21
2018-10-28,124,109,1,2,12
2018-10-29,140,113,4,3,20
2018-10-30,137,117,2,6,11
2018-10-31,188,154,3,6,20
2018-11-02,134,111,2,2,15
2018-11-03,139,108,3,10,17
2018-11-04,89,72,1,5,7
2018-11-05,133,108,4,8,13
2018-11-06,125,109,0,5,11
2018-11-07,159,139,5,4,11
2018-11-08,146,123,2,9,12
2018-11-09,112,78,6,17,9
2018-11-10,165,119,3,29,12
2018-11-11,119,73,3,22,17
2018-11-12,104,71,4,22,5
2018-11-13,125,72,4,27,22
2018-11-14,127,82,3,24,18
2018-11-15,170,122,5,24,19
2018-11-16,148,115,4,20,9
2018-11-17,138,83,3,36,16
2018-11-18,137,110,5,20,2
2018-11-19,140,107,7,19,7
2018-11-20,116,95,4,11,2
2018-11-21,101,86,2,11,0
2018-11-22,133,107,3,23,0
2018-11-23,117,91,1,25,0
2018-11-24,159,114,5,40,0
2018-11-25,142,120,2,18,2
2018-11-26,144,126,3,9,6
2018-11-27,126,111,1,14,0
2018-11-28,144,122,3,16,0
2018-11-29,172,128,8,26,8
2018-11-30,140,102,1,30,4
2018-12-01,167,133,8,21,4
2018-12-02,143,123,2,12,4
2018-12-03,140,118,8,8,6
2018-12-04,117,104,2,0,11
2018-12-05,118,101,0,1,16
2018-12-06,153,133,4,1,15
2018-12-07,96,79,6,3,8
2018-12-09,128,107,6,1,14
2018-12-10,132,99,4,3,26
2018-12-11,123,88,4,9,22
2018-12-12,111,93,4,0,14
2018-12-13,163,119,8,17,19
2018-12-14,136,111,7,4,14
2018-12-15,130,98,6,13,13
2018-12-16,95,80,1,4,10
2018-12-17,85,66,6,8,3
2018-12-18,102,84,4,11,0
2018-12-19,66,44,1,6,0
2018-12-20,79,49,4,20,0
2018-12-21,48,20,8,19,0
2018-12-22,77,41,9,26,0
2018-12-23,57,33,5,14,0
2018-12-24,52,25,1,18,0
2018-12-27,57,31,1,19,2
2018-12-28,52,36,1,14,1
2018-12-29,78,36,3,39,0
2018-12-30,84,65,0,19,0
2018-12-31,94,56,8,28,2
